PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR26287","up1111101145","0","0","","1","FirstAroma",""
"8716","OR26287","PP3360374000059","0","0","","1","FirstAroma",""
"8716","OR26290","Up3614270254697","0","0","","0","Spring18",""
"8716","OR26290","UP3614270581670","0","0","","0","Spring18",""
"8716","OR26298","UP737052522487","0","0","","0","",""
"8716","OR26313","PP632429550097","0","0","","0","FirstAroma",""
"8716","OR26338","Up3508441106338","0","0","","0","Spring18",""
"8716","OR26341","PP737052957098","0","0","","0","FirstAroma",""
"8716","OR26341","PP3348901293846","0","0","","0","FirstAroma",""
"8716","OR26344","UP3346133200021","0","0","","1","FirstAroma",""
"8716","OR26350","UP027131006534","0","0","","1","FirstAroma",""
"8716","OR26354","UP8033866164335","0","0","","0","",""
"8716","OR26354","UP022548230374","0","0","","0","",""
"8716","OR26361","UP7611773019699","0","0","","1","",""
"8716","OR26366","UP6294015102239","0","0","","0","FirstAroma",""
"8716","OR26367","UP840797116542","0","0","","1","",""
"8716","OR26367","UP3386460087940","0","0","","1","",""
"8716","OR26582","UP3508441106420","0","0","","0","Spring18",""
"8716","OR26582","UP3508441106321","0","0","","0","Spring18",""
"8716","OR26582","PP3508441106338","0","0","","0","Spring18",""
"8716","OR26587","PP3700578518149","0","0","","0","FirstAroma",""
"8716","OR26587","PP701666230014","0","0","","0","FirstAroma",""
"8716","OR26587","PP3508441106406","0","0","","0","FirstAroma",""
"8716","OR26589","UP840797116405","0","0","","1","BRCARLOS",""
"8716","OR27078","UP3386460036504","0","0","","0","FirstAroma",""
"8716","OR27078","UP3386460028462","0","0","","0","FirstAroma",""
"8716","OR27082","PP3700578519009","0","0","","0","FirstAroma",""
"8716","OR27093","UP7611773019705","0","0","","0","",""
"8716","OR27097","up1111101068","0","0","","0","",""
"8716","OR27097","PP737052263137","0","0","","0","",""
"8716","OR27099","UP3386460078870","0","0","","1","FirstAroma",""
"8716","OR27109","UP783320971556","0","0","","0","FirstAroma",""
"8716","OR27115","UP3605532612836","0","0","","0","FirstAroma",""
"8716","OR27116","UP088300106752","0","0","","1","FirstAroma",""
"8716","OR27125","UP3508441001121","0","0","","1","Spring18",""
"8716","OR27138","UP805289018926","0","0","","1","FirstAroma",""
"8716","OR27145","UP5045456773318","0","0","","0","",""
"8716","OR27148","Up3360377029699","0","0","","1","",""
"8716","OR27153","UP819029011719","0","0","","1","",""
"8716","OR27155","Up6085010044712","0","0","","0","",""
"8716","OR27157","UP871854000252","0","0","","1","Spring18",""
"8716","OR27191","up1111101096","0","0","","0","FirstAroma",""
"8716","OR27191","PP8011003825745","0","0","","0","FirstAroma",""
"8716","OR27196","UP3614224669478","0","0","","0","",""
"8716","OR27197","UP3595471021021","0","0","","1","",""
"8716","OR27213","UP3700066700735","0","0","","0","",""
"8716","OR27215","Up6085010044712","0","0","","1","",""
"8716","OR27216","PP3700066700735","0","0","","0","",""
"8716","OR27226","Up8011003813865","0","0","","1","FirstAroma",""
"8716","OR27245","UP8435415006880","0","0","","0","",""
"8716","OR27250","UP60031811","0","0","","0","",""
"8716","OR27257","Up6085010044712","0","0","","0","FirstAroma",""
"8716","OR27257","Up3386460074827","0","0","","0","FirstAroma",""
"8716","OR27258","UPT837654452950","0","0","","0","",""
"8716","OR27268","UP6085010093581","0","0","","1","",""
"8716","OR27282","PP8427395980250","0","0","","1","",""
"8716","OR27287","UP6085010094663","0","0","","0","",""
"8716","OR27293","UP3607342224919","0","0","","1","",""
"8716","OR27313","Up737052263137","0","0","","0","",""
"8716","OR27321","UP027131006534","0","0","","1","FirstAroma",""
"8716","OR27324","UP3508441104365","0","0","","0","FirstAroma",""
"8716","OR27332","UP3607342359789","0","0","","0","FirstAroma",""
"8716","OR27335","UP8011003809219","0","0","","0","",""
"8716","OR27336","UP3386460028394","0","0","","0","",""
"8716","OR27336","UP608940515617","0","0","","0","",""
"8716","OR27337","UP3614270988660","0","0","","0","FirstAroma",""
"8716","OR27346","UP8028713570063","0","0","","1","",""
"8716","OR27347","UP5906735231335","0","0","","0","FirstAroma",""
"8716","OR27347","Up5901832063261","0","0","","0","FirstAroma",""
"8716","OR27540","UP6294015102239","0","0","","0","FirstAroma",""
"8716","OR27544","UP3700578521002","0","0","","0","PDM40",""
"8716","OR27547","UP3508441106321","0","0","","0","extra10",""
"8716","OR27551","UP61454331026","0","0","","0","FirstAroma",""
"8716","OR27553","UP61454331026","0","0","","0","FirstAroma",""
"8716","OR27993","UP91628","0","0","","0","extra10",""
"8716","OR27993","UP111362","0","0","","0","extra10",""
"8716","OR27994","UP111362","0","0","","0","",""
"8716","OR27995","UP111362","0","0","","0","",""
"8716","OR27996","UP111362","0","0","","0","",""
"8716","OR27997","UP838184009140","0","0","","1","FirstAroma",""
"8716","OR27998","UP91628","0","0","","0","",""
