PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR21969","UP614514170021","0","0","","1","FirstAroma",""
"8716","OR21979","UP614514204023","0","0","","0","Holiday17",""
"8716","OR21980","UP614514204061","0","0","","0","FirstAroma",""
"8716","OR21981","UP3386460028394","0","0","","0","",""
"8716","OR22001","UP3508441106413","0","0","","1","Holiday17",""
"8716","OR22018","UP8032529114540","0","0","","1","FirstAroma",""
"8716","OR22023","UP3386460064118","0","0","","1","FirstAroma",""
"8716","OR22028","UP3386460032704","0","0","","1","FirstAroma",""
"8716","OR22046","up1922022","0","0","","0","FirstAroma",""
"8716","OR22049","Up3508441104402","0","0","","0","Holiday17",""
"8716","OR22049","UP3508445604359","0","0","","0","Holiday17",""
"8716","OR22070","UP783320971570","0","0","","0","FirstAroma",""
"8716","OR22070","UP88300606511","0","0","","0","FirstAroma",""
"8716","OR22071","UP3614221269060","0","0","","0","",""
"8716","OR22071","PP031655513034","0","0","","0","",""
"8716","OR22071","PP3423473032878","0","0","","0","",""
"8716","OR22071","UP3360372009443","0","0","","0","",""
"8716","OR22076","UP805289126584","0","0","","1","",""
"8716","OR22416","UP3595200553090","0","0","","0","Holiday17",""
"8716","OR24028","UP6085010093581","0","0","","0","",""
"8716","OR24034","UP844061005471","0","0","","0","FirstAroma",""
"8716","OR24034","UP844061009929","0","0","","0","FirstAroma",""
"8716","OR24044","UP3414200161022","0","0","","1","FirstAroma",""
"8716","OR24044","UP737052041353","0","0","","1","FirstAroma",""
"8716","OR24044","UP855560005091","0","0","","1","FirstAroma",""
"8716","OR24046","UP098691047718","0","0","","1","FirstAroma",""
"8716","OR24048","UP8011003826490","0","0","","1","FirstAroma",""
"8716","OR24048","up1111101081","0","0","","1","FirstAroma",""
"8716","OR24052","UP3414200801232","0","0","","0","",""
"8716","OR24052","UP719346167062","0","0","","0","",""
"8716","OR24052","UP6085010090030","0","0","","0","",""
"8716","OR24052","UP6085010094151","0","0","","0","",""
"8716","OR24056","UP3508440561022","0","0","","0","",""
"8716","OR24063","Up608940554036","0","0","","0","",""
"8716","OR24068","up1111101081","0","0","","0","",""
"8716","OR24071","UP737052413174","0","0","","0","",""
"8716","OR24075","UP8411061778364","0","0","","0","",""
"8716","OR24082","UP614514204023","0","0","","0","FirstAroma",""
"8716","OR24102","UP737052783574","0","0","","0","",""
"8716","OR24121","UP3700066700735","0","0","","0","",""
"8716","OR24123","UP7611773019705","0","0","","1","",""
"8716","OR24132","UP701666312055","0","0","","1","Lucky10",""
"8716","OR24135","PP3700578521002","0","0","","0","",""
"8716","OR24138","Up3365440328624","0","0","","0","",""
"8716","OR24139","PP292006552703","0","0","","0","",""
"8716","OR24139","PP632429100223","0","0","","0","",""
"8716","OR24158","UP614514204023","0","0","","0","FirstAroma",""
"8716","OR24170","UP2641224117","0","0","","0","FirstAroma",""
"8716","OR24174","UP3508441001121","0","0","","1","Lucky10",""
"8716","OR24186","up1111101037","0","0","","1","",""
"8716","OR24190","UP3700578518149","0","0","","0","Lucky10",""
"8716","OR24190","UP3508441106406","0","0","","0","Lucky10",""
"8716","OR24190","UP3508441106413","0","0","","0","Lucky10",""
"8716","OR24206","UP3605533040706","0","0","","0","Lucky10",""
"8716","OR24206","UP871854251814","0","0","","0","Lucky10",""
"8716","OR24206","UP91348","0","0","","0","Lucky10",""
"8716","OR24210","UP6294015102499","0","0","","1","FirstAroma",""
"8716","OR24230","UP3346470131408","0","0","","0","FirstAroma",""
"8716","OR24236","UP870283002066","0","0","","0","",""
"8716","OR24257","PP719346192118","0","0","","0","FirstAroma",""
"8716","OR24257","pp608940559239","0","0","","0","FirstAroma",""
"8716","OR24257","PP819029016417","0","0","","0","FirstAroma",""
"8716","OR24258","PP3700578518149","0","0","","0","FirstAroma",""
"8716","OR24263","UP3439600016208","0","0","","1","FirstAroma",""
"8716","OR24269","UP616919115737","0","0","","0","",""
"8716","OR24437","UP91167","0","0","","0","",""
"8716","OR24439","PP8011003996766","0","0","","1","",""
"8716","OR24439","1111101169","0","0","","1","",""
"8716","OR24447","UP6294015102499","0","0","","0","",""
"8716","OR25638","Up6085010044965","0","0","","1","FirstAroma",""
"8716","OR25667","Up3386461515732","0","0","","0","",""
"8716","OR25667","UP646875431527","0","0","","0","",""
"8716","OR25669","UP8018365500037","0","0","","0","",""
"8716","OR25672","UP8028713570100","0","0","","0","",""
"8716","OR25672","pp711658456018","0","0","","0","",""
"8716","OR25679","UP3508441106321","0","0","","0","Spring18",""
"8716","OR25684","PP888874002272","0","0","","0","FirstAroma",""
"8716","OR25684","up1111101168","0","0","","0","FirstAroma",""
"8716","OR25686","UP3386460087940","0","0","","1","FirstAroma",""
"8716","OR25692","UP8411061818961","0","0","","0","FirstAroma",""
"8716","OR25714","Up3386460074827","0","0","","0","Spring18",""
"8716","OR25714","UP8011003995967","0","0","","0","Spring18",""
"8716","OR25714","UP8011003825745","0","0","","0","Spring18",""
"8716","OR25714","UP3386460028394","0","0","","0","Spring18",""
"8716","OR25714","UP783320911033","0","0","","0","Spring18",""
"8716","OR25722","UP3605532209128","0","0","","1","FirstAroma",""
"8716","OR25731","UP719346186551","0","0","","0","Spring18",""
"8716","OR25731","Up888874002760","0","0","","0","Spring18",""
"8716","OR25749","E-Gift Card3","0","0","","0","",""
"8716","OR25765","UP3360372078500","0","0","","0","FirstAroma",""
"8716","OR25771","UP7640111508243","0","0","","0","FirstAroma",""
"8716","OR25781","UP614514204023","0","0","","0","",""
"8716","OR25782","UP3432240501042","0","0","","0","FirstAroma",""
"8716","OR25782","UP0667538086182","0","0","","0","FirstAroma",""
"8716","OR25782","UP0667538086311","0","0","","0","FirstAroma",""
"8716","OR25783","Up3700578519009","0","0","","0","PDMANGEL",""
"8716","OR25787","UPT91214102798","0","0","","1","",""
"8716","OR25800","UP616919115737","0","0","","0","FirstAroma",""
"8716","OR25800","Up6085010044712","0","0","","0","FirstAroma",""
"8716","OR25832","up1111101096","0","0","","0","",""
"8716","OR25832","up1111101020","0","0","","0","",""
"8716","OR25832","PP3508441106437","0","0","","0","",""
"8716","OR25832","up783320976024","0","0","","0","",""
"8716","OR25843","PP314589174608","0","0","","0","Spring18",""
"8716","OR25843","up1111101020","0","0","","0","Spring18",""
"8716","OR25843","UP701666261001","0","0","","0","Spring18",""
"8716","OR25846","UP840797116528","0","0","","0","BRASHTON",""
"8716","OR25846","UP840797116542","0","0","","0","BRASHTON",""
"8716","OR25846","up1111101081","0","0","","0","BRASHTON",""
"8716","OR25848","UP3488752910025","0","0","","0","FirstAroma",""
"8716","OR25852","Up6085010044712","0","0","","0","FirstAroma",""
"8716","OR25852","UP098691047718","0","0","","0","FirstAroma",""
"8716","OR25858","UP840797116542","0","0","","0","BRASHTON",""
"8716","OR25858","UP840797116504","0","0","","0","BRASHTON",""
"8716","OR26120","UP3700066700735","0","0","","0","",""
"8716","OR26122","UP3274870553462","0","0","","1","FirstAroma",""
"8716","OR26126","UP871854000221","0","0","","0","",""
"8716","OR26157","UP31655531908","0","0","","1","",""
"8716","OR26591","UP3700578518002","0","0","","0","",""
"8716","OR27555","UP61454331026","0","0","","1","FirstAroma",""
"8716","OR27557","UP117012160023","0","0","","1","FirstAroma",""
"8716","OR27565","UP61454331026","0","0","","0","FirstAroma",""
"8716","OR27566","Up3700578519009","0","0","","0","PDM40",""
"8716","OR27566","UP3700578518002","0","0","","0","PDM40",""
"8716","OR27575","UP8011003993826","0","0","","0","",""
"8716","OR27580","UP6085010094663","0","0","","1","",""
"8716","OR27586","UP3346131402205","0","0","","1","FirstAroma",""
"8716","OR27586","UP34322400002808","0","0","","1","FirstAroma",""
"8716","OR27597","UP6294015102239","0","0","","0","extra10",""
"8716","OR27597","UP3386460078870","0","0","","0","extra10",""
"8716","OR27597","UP3508441106321","0","0","","0","extra10",""
"8716","OR27626","UP701666311973","0","0","","0","extra10",""
"8716","OR27632","PP3439600011067","0","0","","0","FirstAroma",""
"8716","OR27646","Up3508441106338","0","0","","0","Spring18",""
"8716","OR27646","UP3508441106352","0","0","","0","Spring18",""
"8716","OR27654","Up3700578519009","0","0","","1","PDM40",""
"8716","OR27655","UP3700578521002","0","0","","0","PDM40",""
"8716","OR27656","UP6294015102239","0","0","","0","FirstAroma",""
"8716","OR27669","UP3700578521002","0","0","","0","PDM40",""
"8716","OR27672","UP888066023955","0","0","","0","",""
"8716","OR27674","UP3700578521002","0","0","","0","PDM40",""
"8716","OR27675","UP3700578518149","0","0","","0","PDM40",""
"8716","OR27686","UP3700578521002","0","0","","0","PDM40",""
"8716","OR27689","UP3700578521002","0","0","","0","PDM40",""
"8716","OR27690","UP60031811","0","0","","1","",""
"8716","OR27691","UP61454331026","0","0","","0","FirstAroma",""
"8716","OR27694","up5060103310029","0","0","","0","FirstAroma",""
"8716","OR27696","UP61454331026","0","0","","1","FirstAroma",""
"8716","OR27725","UP3274872271326","0","0","","0","FirstAroma",""
"8716","OR27728","UP3508441106321","0","0","","1","extra10",""
"8716","OR27728","UP3508441106352","0","0","","1","extra10",""
"8716","OR27731","UP3386461515671","0","0","","0","FirstAroma",""
"8716","OR27731","UP8011003818112","0","0","","0","FirstAroma",""
"8716","OR27734","UP3700578521002","0","0","","0","PDM40",""
"8716","OR27737","UP3700578521002","0","0","","0","PDM40",""
"8716","OR27740","UP3349668562671","0","0","","0","",""
"8716","OR27747","UP3508441106321","0","0","","0","FirstAroma",""
"8716","OR27771","up1111101168","0","0","","0","",""
"8716","OR27774","UP8411061819838","0","0","","1","FirstAroma",""
"8716","OR27780","UP3614270157639","0","0","","1","FirstAroma",""
"8716","OR27785","Up3508441106338","0","0","","0","FirstAroma",""
"8716","OR27790","UP3614270157622","0","0","","1","FirstAroma",""
"8716","OR27791","Up3614270254697","0","0","","1","FirstAroma",""
"8716","OR27794","UP3349668515660","0","0","","1","FirstAroma",""
"8716","OR27983","UP3346470243989","0","0","","0","",""
"8716","OR27987","UP91167","0","0","","0","FirstAroma",""
"8716","OR27989","UP701666028918","0","0","","0","",""
"8716","OR28377","Up11122","0","0","","0","",""
"8716","OR28377","UPT91214102798","0","0","","0","",""
"8716","OR29072","UP3700591204036","0","0","","0","",""
"8716","OR29081","Up3508441106338","0","0","","0","extra10",""
"8716","OR29081","UP3508441106321","0","0","","0","extra10",""
"8716","OR29081","UP859932005009","0","0","","0","extra10",""
"8716","OR29081","UP3508441106352","0","0","","0","extra10",""
"8716","OR29085","Up888874002760","0","0","","1","",""
"8716","OR29095","UP6235109025782","0","0","","0","",""
"8716","OR29097","UP8435415006880","0","0","","0","",""
"8716","OR29098","UP840797116443","0","0","","1","Icon20",""
"8716","OR29099","Up888874002760","0","0","","0","FirstAroma",""
"8716","OR29106","UP840797116443","0","0","","0","Icon20",""
"8716","OR29111","Up3700578519009","0","0","","0","PDM40",""
"8716","OR29116","UP701666230021","0","0","","0","",""
"8716","OR29126","UP6294015102499","0","0","","0","",""
"8716","OR29141","UP840797116443","0","0","","0","Icon20",""
"8716","OR29151","UP61454331026","0","0","","1","FirstAroma",""
"8716","OR29171","UP088300073627","0","0","","0","",""
"8716","OR29172","UP3432240029355","0","0","","0","",""
"8716","OR29189","UP3607347374305","0","0","","1","FirstAroma",""
"8716","OR29189","UP8005610481005","0","0","","1","FirstAroma",""
"8716","OR29208","UP871854000238","0","0","","1","",""
"8716","OR29214","UP3360372009436","0","0","","1","FirstAroma",""
"8716","OR29252","Up6085010044712","0","0","","1","",""
"8716","OR29253","UP840797116542","0","0","","0","Icon20",""
"8716","OR29275","UP3595200553090","0","0","","0","FirstAroma",""
"8716","OR29287","UP8016741092480","0","0","","0","",""
"8716","OR29289","Up810474017646","0","0","","1","FirstAroma",""
"8716","OR29291","PP890766243007","0","0","","1","",""
"8716","OR29292","PP3700578519009","0","0","","0","FirstAroma",""
"8716","OR29295","Up3349667000013","0","0","","0","",""
"8716","OR29296","UP6294015102499","0","0","","1","FirstAroma",""
"8716","OR29298","PP5060103310029","0","0","","0","",""
"8716","OR29298","PP3508441106338","0","0","","0","",""
"8716","OR29298","UP840797116443","0","0","","0","",""
"8716","OR29300","UP888066007795","0","0","","1","FirstAroma",""
"8716","OR29304","UP840797116443","0","0","","0","FirstAroma",""
"8716","OR29304","UP840797116481","0","0","","0","FirstAroma",""
"8716","OR29313","UP61454331026","0","0","","0","FirstAroma",""
"8716","OR29327","up5060103310029","0","0","","0","",""
"8716","OR29337","PP61454331026","0","0","","0","",""
"8716","OR29338","UP3614271304483","0","0","","1","FirstAroma",""
"8716","OR29342","UP614514204023","0","0","","1","FirstAroma",""
"8716","OR29343","UP3700066700728","0","0","","1","FirstAroma",""
"8716","OR29519","UP730870263075","0","0","","1","FirstAroma",""
"8716","OR29528","PP890766243007","0","0","","0","",""
"8716","OR29528","PP888874002760","0","0","","0","",""
"8716","OR29536","UP888066000079","0","0","","0","FirstAroma",""
"8716","OR29537","UP3349668515677","0","0","","1","FirstAroma",""
"8716","OR30073","UP61454331026","0","0","","0","",""
"8716","OR30073","UP3614270157639","0","0","","0","",""
"8716","OR30896","UP8016741092480","0","0","","0","extra10",""
"8716","OR30896","UP3365440747166","0","0","","0","extra10",""
"8716","OR30903","PP3700578520487","0","0","","0","15Initio",""
"8716","OR30907","11111EMPTY","0","0","","0","",""
"8716","OR30912","UP8435137786565","0","0","","0","",""
"8716","OR30917","UP875990000756","0","0","","0","FirstAroma",""
"8716","OR30917","UP46447741007","0","0","","0","FirstAroma",""
"8716","OR30917","UP844061003439","0","0","","0","FirstAroma",""
"8716","OR30932","UP3660463022390","0","0","","1","",""
"8716","OR30949","UP3439600600612","0","0","","0","",""
"8716","OR30951","Up737052626062","0","0","","1","",""
"8716","OR30959","PP8016741092480","0","0","","0","Terenzi20",""
"8716","OR30959","PP8016741152535","0","0","","0","Terenzi20",""
"8716","OR30964","UP3439600600612","0","0","","0","extra10",""
"8716","OR30964","UP3348900838185","0","0","","0","extra10",""
"8716","OR30968","PP3700578520623","0","0","","0","",""
"8716","OR30968","UP5060103310043","0","0","","0","",""
"8716","OR30968","PP793675976304","0","0","","0","",""
"8716","OR30973","UP8032529118579","0","0","","1","FirstAroma",""
"8716","OR30987","PP3700578520623","0","0","","1","",""
"8716","OR30998","UP3614271717030","0","0","","0","",""
"8716","OR30998","PP7340032806168","0","0","","0","",""
"8716","OR31000","UP8016741152535","0","0","","0","Terenzi20",""
"8716","OR31000","UP8016741632433","0","0","","0","Terenzi20",""
"8716","OR31009","PP8016741642432","0","0","","0","",""
"8716","OR31009","PP8016741632433","0","0","","0","",""
"8716","OR31025","Up871854012453","0","0","","1","extra10",""
"8716","OR31025","UP3365440375079","0","0","","1","extra10",""
"8716","OR31029","UP3439600217094","0","0","","1","FirstAroma",""
"8716","OR31033","PP8016741092480","0","0","","0","FirstAroma",""
"8716","OR31050","UP3605520282768","0","0","","1","extra10",""
"8716","OR31050","UP3508441001121","0","0","","1","extra10",""
"8716","OR31050","UP3346131610181","0","0","","1","extra10",""
"8716","OR31054","Up8411061757888","0","0","","0","FirstAroma",""
"8716","OR31059","Up6085010044712","0","0","","1","FirstAroma",""
"8716","OR31062","UP3605521515346","0","0","","1","FirstAroma",""
"8716","OR31072","Up8435137713387","0","0","","0","",""
"8716","OR31078","UP8411061819838","0","0","","0","FirstAroma",""
"8716","OR31078","UP3614221235164","0","0","","0","FirstAroma",""
"8716","OR31297","UP8435415006910","0","0","","0","",""
"8716","OR31301","UP098691035524","0","0","","1","FirstAroma",""
"8716","OR31302","UP3614271418197","0","0","","1","FirstAroma",""
"8716","OR31312","Up888874002760","0","0","","1","FirstAroma",""
"8716","OR31317","UP6294015102239","0","0","","1","",""
"8716","OR31321","PP3700578520104","0","0","","0","",""
"8716","OR31321","PP3700578520487","0","0","","0","",""
"8716","OR31323","UP783320911521","0","0","","1","",""
"8716","OR31329","UP701666312055","0","0","","0","extra10",""
"8716","OR31333","UP6085010094182","0","0","","0","",""
"8716","OR31688","up5060103310029","0","0","","1","",""
"8716","OR32621","UP3348901293846","0","0","","1","10OFF",""
"8716","OR32621","UP117012160023","0","0","","1","10OFF",""
"8716","OR32621","UP8028713570049","0","0","","1","10OFF",""
"8716","OR32623","UP3346131400003","0","0","","0","",""
"8716","OR32647","Up8411061782484","0","0","","0","FirstAroma",""
"8716","OR32652","UP608940533369","0","0","","0","10OFF",""
"8716","OR32652","UP608940525753","0","0","","0","10OFF",""
"8716","OR32652","UP3605533286555","0","0","","0","10OFF",""
"8716","OR32652","UP855560005459","0","0","","0","10OFF",""
"8716","OR32652","UP3414200150026","0","0","","0","10OFF",""
"8716","OR32653","UP3423470880014","0","0","","0","",""
"8716","OR32653","Up6085010044712","0","0","","0","",""
"8716","OR32653","UP888066015509","0","0","","0","",""
"8716","OR32653","UP3349668161546","0","0","","0","",""
"8716","OR32653","UP8435415006910","0","0","","0","",""
"8716","OR32669","UP616919115737","0","0","","0","FirstAroma",""
"8716","OR32671","UP3508441106321","0","0","","0","10OFF",""
"8716","OR32680","UP3360372728313","0","0","","1","FirstAroma",""
"8716","OR32682","UP3346132000059","0","0","","0","10OFF",""
"8716","OR32682","UP3508440505095","0","0","","0","10OFF",""
"8716","OR32682","UP793675978063","0","0","","0","10OFF",""
"8716","OR32692","UP8011003839117","0","0","","0","FirstAroma",""
"8716","OR32693","UP8435137704231","0","0","","0","",""
"8716","OR32697","Up6085010044712","0","0","","0","",""
"8716","OR32700","UP701666317920","0","0","","0","10OFF",""
"8716","OR32704","UP88300107438","0","0","","0","FirstAroma",""
"8716","OR32723","UP783320911521","0","0","","0","",""
"8716","OR32724","UP7640111497547","0","0","","1","FirstAroma",""
"8716","OR32727","UP701666312055","0","0","","0","10OFF",""
"8716","OR32732","Up3348901250146","0","0","","1","10OFF",""
"8716","OR32732","UP8411061857427","0","0","","1","10OFF",""
"8716","OR32732","PP3145891235807","0","0","","1","10OFF",""
"8716","OR32755","UP3700578506153","0","0","","0","PDM40",""
"8716","OR32755","UP3700578521248","0","0","","0","PDM40",""
"8716","OR32755","UP3700578518170","0","0","","0","PDM40",""
"8716","OR32767","UP3348901219501","0","0","","1","10OFF",""
"8716","OR32772","UP5901832062851","0","0","","1","",""
"8716","OR32772","UP5901832064497","0","0","","1","",""
"8716","OR32772","UP5906735232592","0","0","","1","",""
"8716","OR32776","UP737052079080","0","0","","0","",""
"8716","OR33060","UP3700578523006","0","0","","0","Cuba30",""
"8716","OR33061","Up6085010044712","0","0","","1","FirstAroma",""
"8716","OR33077","PP8005610344157","0","0","","0","FirstAroma",""
"8716","OR33077","PP728899974010","0","0","","0","FirstAroma",""
"8716","OR33077","PP3386460005234","0","0","","0","FirstAroma",""
"8716","OR33077","PP7640111508243","0","0","","0","FirstAroma",""
"8716","OR33077","UP8034097956935","0","0","","0","FirstAroma",""
"8716","OR33093","UP117012160023","0","0","","0","10OFF",""
"8716","OR33093","up1111101081","0","0","","0","10OFF",""
"8716","OR33512","UP8431754001036","0","0","","0","",""
"8716","OR34334","PP888874002784","0","0","","0","",""
"8716","OR34334","PP117012160023","0","0","","0","",""
"8716","OR34338","UP117012160023","0","0","","1","",""
"8716","OR34358","PP3700578509000","0","0","","0","FirstAroma",""
"8716","OR34358","PP3700578523006","0","0","","0","FirstAroma",""
"8716","OR34358","UP1111101176","0","0","","0","FirstAroma",""
"8716","OR34358","up1111101112","0","0","","0","FirstAroma",""
"8716","OR34358","PP614514204023","0","0","","0","FirstAroma",""
"8716","OR34359","UP3508441001121","0","0","","0","10OFF",""
"8716","OR34366","UP3348901368247","0","0","","0","FirstAroma",""
"8716","OR34366","UP3348900010048","0","0","","0","FirstAroma",""
"8716","OR34371","PP5060103310029","0","0","","1","FirstAroma",""
"8716","OR34371","UP085715163134","0","0","","1","FirstAroma",""
"8716","OR34377","UPT3508445606438","0","0","","0","BFL15",""
"8716","OR34378","PP3508441001169","0","0","","1","",""
"8716","OR34389","UP3439600004977","0","0","","0","",""
"8716","OR34394","PP8411061786338","0","0","","0","PDM40",""
"8716","OR34394","UP3700578518149","0","0","","0","PDM40",""
"8716","OR34398","UP3386460062718","0","0","","0","",""
"8716","OR34399","PP3700578523006","0","0","","0","",""
"8716","OR34404","UP608940553893","0","0","","1","FirstAroma",""
"8716","OR34409","UP3454960022522","0","0","","0","FirstAroma",""
"8716","OR34430","UP4080705818","0","0","","0","20OFFMarly",""
"8716","OR34430","UP4080705828","0","0","","0","20OFFMarly",""
"8716","OR34430","UP3700578521255","0","0","","0","20OFFMarly",""
"8716","OR34440","PP3700578519009","0","0","","0","FirstAroma",""
"8716","OR34442","PP3360374000059","0","0","","0","FirstAroma",""
"8716","OR34442","PP737052746937","0","0","","0","FirstAroma",""
"8716","OR34442","PP608940565711","0","0","","0","FirstAroma",""
"8716","OR34442","up1111101047","0","0","","0","FirstAroma",""
"8716","OR34442","PP8435137764402","0","0","","0","FirstAroma",""
"8716","OR34442","PP3423470317183","0","0","","0","FirstAroma",""
"8716","OR34442","PP3348901293846","0","0","","0","FirstAroma",""
"8716","OR34451","UP737052041353","0","0","","0","10OFF",""
"8716","OR34451","UP8411061835555","0","0","","0","10OFF",""
"8716","OR34451","UP737052549972","0","0","","0","10OFF",""
"8716","OR34455","UP8411061835555","0","0","","0","FirstAroma",""
"8716","OR34642","UP3760260451505","0","0","","0","",""
"8716","OR34649","UP3439600604092","0","0","","0","FirstAroma",""
"8716","OR34662","UP3346133200021","0","0","","0","10OFF",""
"8716","OR34662","UP3423478916951","0","0","","0","10OFF",""
"8716","OR34662","Up8011003813858","0","0","","0","10OFF",""
"8716","OR34669","UP3760260451505","0","0","","0","",""
"8716","OR34676","UP719346186551","0","0","","0","",""
"8716","OR34678","UP8028713570063","0","0","","0","FirstAroma",""
"8716","OR34696","UPT3508445606438","0","0","","1","10OFF",""
"8716","OR34696","UP3508445606322","0","0","","1","10OFF",""
"8716","OR34700","UP614514204023","0","0","","0","",""
"8716","OR34918","UP8411061835555","0","0","","1","",""
"8716","OR34953","UP632429103323","0","0","","0","",""
"8716","OR35533","up1111101148","0","0","","1","",""
"8716","OR35533","up1111101145","0","0","","1","",""
"8716","OR35535","UP6293708006731","0","0","","0","",""
"8716","OR35535","UP3700578520487","0","0","","0","",""
"8716","OR35539","UP3607348816552","0","0","","0","",""
"8716","OR35540","PP0841317000181","0","0","","1","",""
"8716","OR35540","PP7640111502791","0","0","","1","",""
"8716","OR35540","PP3346131400003","0","0","","1","",""
"8716","OR35546","UP8435137735150","0","0","","0","",""
"8716","OR35546","UP890766243007","0","0","","0","",""
"8716","OR35549","UP3607342250666","0","0","","0","",""
"8716","OR35549","UP3454960020917","0","0","","0","",""
