PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR20725","UP3386460075367","0","0","","1","FirstAroma",""
"8716","OR20732","UP3349668552856","0","0","","1","FirstAroma",""
"8716","OR20753","Up3508441103641","0","0","","1","FirstAroma",""
"8716","OR20760","UP890766213000","0","0","","0","10joy",""
"8716","OR20773","Up5901832066088","0","0","","0","LR15",""
"8716","OR20783","UP3614270175565","0","0","","0","FirstAroma",""
"8716","OR20787","UP0857956003643","0","0","","0","",""
"8716","OR20803","UP0667538582035","0","0","","1","FirstAroma",""
"8716","OR20823","Up3508441106338","0","0","","0","10joy",""
"8716","OR20828","UP8427395980250","0","0","","0","FirstAroma",""
"8716","OR20834","UP3700578518002","0","0","","0","10joy",""
"8716","OR20865","UP3607342401822","0","0","","1","FirstAroma",""
"8716","OR20872","UP3349668515660","0","0","","0","",""
"8716","OR20874","UP3351500002702","0","0","","0","10joy",""
"8716","OR20874","UP8011003804566","0","0","","0","10joy",""
"8716","OR20874","UP737052413174","0","0","","0","10joy",""
"8716","OR20889","Up6085010044965","0","0","","1","FirstAroma",""
"8716","OR20890","UP8431754342016","0","0","","0","FirstAroma",""
"8716","OR20898","UP614514204023","0","0","","0","",""
"8716","OR21134","Up6085010044712","0","0","","1","",""
"8716","OR24883","UP31655531908","0","0","","0","",""
"8716","OR24883","UP085715163103","0","0","","0","",""
"8716","OR24887","Up3508441106338","0","0","","0","FirstAroma",""
"8716","OR24887","UP3508441106352","0","0","","0","FirstAroma",""
"8716","OR24888","UP8018365100480","0","0","","0","FirstAroma",""
"8716","OR24889","UP8435137749607","0","0","","1","FirstAroma",""
"8716","OR24905","Up8011003813858","0","0","","0","FirstAroma",""
"8716","OR24906","PP3145891160208","0","0","","0","FirstAroma",""
"8716","OR24906","PP3145891263305","0","0","","0","FirstAroma",""
"8716","OR24914","UP3700066700735","0","0","","0","FirstAroma",""
"8716","OR24931","Up3508441106338","0","0","","0","Spring18",""
"8716","OR24931","up5060103310029","0","0","","0","Spring18",""
"8716","OR24946","Up359520061033","0","0","","0","",""
"8716","OR24955","UP819029013058","0","0","","0","",""
"8716","OR24960","UP6294015102499","0","0","","0","FirstAroma",""
"8716","OR24968","Up3700591228032","0","0","","0","",""
"8716","OR24970","PP3274870699733","0","0","","0","",""
"8716","OR24972","UP793675009408","0","0","","0","",""
"8716","OR24972","UP3423473921257","0","0","","0","",""
"8716","OR24972","UP6085010094977","0","0","","0","",""
"8716","OR24973","UP6085010094977","0","0","","0","",""
"8716","OR24975","UP6085010094977","0","0","","0","",""
"8716","OR24977","UP6085010094977","0","0","","0","",""
"8716","OR24998","UP3412242508027","0","0","","0","FirstAroma",""
"8716","OR24999","up1111101071","0","0","","0","",""
"8716","OR24999","PP3526790000060","0","0","","0","",""
"8716","OR24999","up1111101078","0","0","","0","",""
"8716","OR25000","UP871854251814","0","0","","1","Spring18",""
"8716","OR25001","up5060103310029","0","0","","0","",""
"8716","OR25002","UP292006552704","0","0","","0","",""
"8716","OR25002","UP793675977905","0","0","","0","",""
"8716","OR25013","UP8033866164335","0","0","","0","Spring18",""
"8716","OR25013","UP3607342224919","0","0","","0","Spring18",""
"8716","OR25013","UP31655531908","0","0","","0","Spring18",""
"8716","OR25013","UP3351500954247","0","0","","0","Spring18",""
"8716","OR25013","UP3351500996025","0","0","","0","Spring18",""
"8716","OR25013","UP3351500975013","0","0","","0","Spring18",""
"8716","OR25013","UP887293451968","0","0","","0","Spring18",""
"8716","OR25013","UP608940557693","0","0","","0","Spring18",""
"8716","OR25013","UP098691046254","0","0","","0","Spring18",""
"8716","OR25015","UP8435137701759","0","0","","1","FirstAroma",""
"8716","OR25026","UPT3700591201004","0","0","","0","FirstAroma",""
"8716","OR25029","UP3508440505101","0","0","","0","Spring18",""
"8716","OR25029","UP3508441104631","0","0","","0","Spring18",""
"8716","OR25036","Up8435137713387","0","0","","0","FirstAroma",""
"8716","OR25217","PP890766243007","0","0","","0","FirstAroma",""
"8716","OR25219","UP701666315926","0","0","","0","Spring18",""
"8716","OR25221","PP3700066700735","0","0","","0","",""
"8716","OR25221","PP3386460087940","0","0","","0","",""
"8716","OR25634","UP840797116504","0","0","","0","BRANGEL",""
"8716","OR28378","UP61454331026","0","0","","0","FirstAroma",""
"8716","OR28381","UP3607342635876","0","0","","0","FirstAroma",""
"8716","OR28382","UP8011003061303","0","0","","1","",""
"8716","OR28384","UP6294015102239","0","0","","0","FirstAroma",""
"8716","OR28388","Up5901832063223","0","0","","1","",""
"8716","OR28392","UP701666311973","0","0","","0","",""
"8716","OR28392","UP701666318927","0","0","","0","",""
"8716","OR28397","PP614514204061","0","0","","0","",""
"8716","OR28397","PP614514204023","0","0","","0","",""
"8716","OR28397","PP3700591210006","0","0","","0","",""
"8716","OR28397","UP701666311973","0","0","","0","",""
"8716","OR28398","Up3700578519009","0","0","","0","extra10",""
"8716","OR28400","PP840797116443","0","0","","1","",""
"8716","OR28407","Up888874002760","0","0","","0","FirstAroma",""
"8716","OR28409","UP117012160023","0","0","","0","FirstAroma",""
"8716","OR28417","UP614514204023","0","0","","0","",""
"8716","OR28419","UP61454331026","0","0","","1","FirstAroma",""
"8716","OR28442","Up3351500987009","0","0","","1","",""
"8716","OR28449","up1111101016","0","0","","1","FirstAroma",""
"8716","OR28449","PP3346470132702","0","0","","1","FirstAroma",""
"8716","OR28459","UP3423470311365","0","0","","0","extra10",""
"8716","OR28459","UP737052711430","0","0","","0","extra10",""
"8716","OR28459","UP3349668161348","0","0","","0","extra10",""
"8716","OR28459","Up783320971631","0","0","","0","extra10",""
"8716","OR28459","UP3349668515660","0","0","","0","extra10",""
"8716","OR28462","UP728899973907","0","0","","1","extra10",""
"8716","OR28464","up1111101071","0","0","","0","FirstAroma",""
"8716","OR28464","UP088300108404","0","0","","0","FirstAroma",""
"8716","OR28469","UP7640171199153","0","0","","0","FirstAroma",""
"8716","OR28471","UP614514204023","0","0","","0","FirstAroma",""
"8716","OR28472","UP8435415006880","0","0","","1","FirstAroma",""
"8716","OR28477","UP737052551548","0","0","","1","FirstAroma",""
"8716","OR28491","UP737052872094","0","0","","0","FirstAroma",""
"8716","OR28498","UP3423470311365","0","0","","1","",""
"8716","OR28512","UP027131006534","0","0","","1","FirstAroma",""
"8716","OR28517","PP7640171199153","0","0","","0","",""
"8716","OR28526","UP3432240029355","0","0","","0","FirstAroma",""
"8716","OR28526","UP8028713578014","0","0","","0","FirstAroma",""
"8716","OR28526","Up5901832063223","0","0","","0","FirstAroma",""
"8716","OR28532","UP359058","0","0","","0","FirstAroma",""
"8716","OR28532","UP614514204023","0","0","","0","FirstAroma",""
"8716","OR28543","UP840797116443","0","0","","0","",""
"8716","OR28548","PP7640171199153","0","0","","0","",""
"8716","OR28558","UP3660463022482","0","0","","0","",""
"8716","OR28749","UP888066007795","0","0","","0","",""
"8716","OR28749","UP8411061786345","0","0","","0","",""
"8716","OR28753","UP8435415006880","0","0","","0","FirstAroma",""
"8716","OR28761","UP614514204061","0","0","","1","FirstAroma",""
"8716","OR28761","UP6293708005352","0","0","","1","FirstAroma",""
"8716","OR29069","Up888874002760","0","0","","0","FirstAroma",""
"8716","OR31693","UP3700578507006","0","0","","0","PDM40",""
"8716","OR31703","UP88300101405","0","0","","0","",""
"8716","OR31716","UP701666316923","0","0","","1","extra10",""
"8716","OR31721","UP7640111497547","0","0","","0","FirstAroma",""
"8716","OR31728","UP608940517482","0","0","","0","extra10",""
"8716","OR31728","UP3360372728313","0","0","","0","extra10",""
"8716","OR31728","UP3360377022928","0","0","","0","extra10",""
"8716","OR31728","UP3414200140027","0","0","","0","extra10",""
"8716","OR31728","UP844061007994","0","0","","0","extra10",""
"8716","OR31728","UP6085010094823","0","0","","0","extra10",""
"8716","OR31729","UP3700578518002","0","0","","0","PDM40",""
"8716","OR31732","UP3274870553462","0","0","","0","FirstAroma",""
"8716","OR31737","UP701666314127","0","0","","0","AMO20",""
"8716","OR31737","UP701666262008","0","0","","0","AMO20",""
"8716","OR31737","UP701666312055","0","0","","0","AMO20",""
"8716","OR31740","UP3614271566584","0","0","","0","",""
"8716","OR31740","UP737052747316","0","0","","0","",""
"8716","OR31740","UP844061010055","0","0","","0","",""
"8716","OR31742","PP8016741092480","0","0","","0","",""
"8716","OR31745","UP8435415012027","0","0","","0","",""
"8716","OR31745","UP1111101173","0","0","","0","",""
"8716","OR31745","PP3614271304483","0","0","","0","",""
"8716","OR31745","PP8435137764761","0","0","","0","",""
"8716","OR31745","PP8411061786338","0","0","","0","",""
"8716","OR31745","UP8011003809196","0","0","","0","",""
"8716","OR31746","up5060103310029","0","0","","0","",""
"8716","OR31747","UP3508441001091","0","0","","1","LOVEAROMA",""
"8716","OR31749","UP3700578520487","0","0","","0","40Initio",""
"8716","OR31753","UP8435415012027","0","0","","0","Summer10",""
"8716","OR31753","UP8717774840009","0","0","","0","Summer10",""
"8716","OR31774","PP719346186551","0","0","","1","",""
"8716","OR31774","up1111101111","0","0","","1","",""
"8716","OR31778","UP701666340966","0","0","","0","FirstAroma",""
"8716","OR31784","UP8717774840009","0","0","","0","Summer10",""
"8716","OR31790","UP309979057993","0","0","","0","Summer10",""
"8716","OR31790","UP719346536349","0","0","","0","Summer10",""
"8716","OR31790","UP027131521433","0","0","","0","Summer10",""
"8716","OR31790","UP035017009029","0","0","","0","Summer10",""
"8716","OR31801","UP8016741662430","0","0","","0","FirstAroma",""
"8716","OR31805","UP3348901321129","0","0","","0","Summer10",""
"8716","OR32143","Up3607345993942","0","0","","1","FirstAroma",""
"8716","OR32149","UP3508441106321","0","0","","1","",""
"8716","OR32161","UP3700591203039","0","0","","1","FirstAroma",""
"8716","OR32162","UP3365440747340","0","0","","0","FirstAroma",""
"8716","OR32163","PP022548366448","0","0","","0","",""
"8716","OR32163","up1111101083","0","0","","0","",""
"8716","OR32165","UP3508440505101","0","0","","1","",""
"8716","OR32182","UP871854009736","0","0","","0","10OFF",""
"8716","OR32187","UP3346131400027","0","0","","0","FirstAroma",""
"8716","OR33514","UP701666112136","0","0","","1","10OFF",""
"8716","OR34966","UP8435137751044","0","0","","0","",""
"8716","OR34966","Up3770000002775","0","0","","0","",""
"8716","OR34970","UP3346130490654","0","0","","0","10OFF",""
"8716","OR34970","UP3760265192038","0","0","","0","10OFF",""
"8716","OR34970","UP3346132001254","0","0","","0","10OFF",""
"8716","OR34971","UP890766363002","0","0","","0","10OFF",""
"8716","OR34971","UP890766273004","0","0","","0","10OFF",""
"8716","OR34973","PP3700578520487","0","0","","0","",""
"8716","OR34974","UP716393810125","0","0","","1","",""
"8716","OR34975","UP6085010093987","0","0","","1","",""
"8716","OR34977","UP6291100139668","0","0","","1","",""
"8716","OR34978","UP719346076760","0","0","","1","",""
"8716","OR34979","1111101178","0","0","","0","",""
"8716","OR34979","UP3760022730794","0","0","","0","",""
"8716","OR34989","PP3700578518149","0","0","","0","",""
"8716","OR34990","Up6085010044712","0","0","","0","",""
"8716","OR35017","UP3349668524969","0","0","","1","",""
"8716","OR35020","UP3607342340404","0","0","","1","",""
"8716","OR35032","up5060103310029","0","0","","0","10OFF",""
"8716","OR35032","UP632429103323","0","0","","0","10OFF",""
"8716","OR35032","UP7640111497547","0","0","","0","10OFF",""
"8716","OR35034","UP844061000766","0","0","","0","",""
"8716","OR35034","UP3607342401341","0","0","","0","",""
"8716","OR35035","Up6085010044712","0","0","","1","",""
"8716","OR35039","UP117012160023","0","0","","0","",""
"8716","OR35040","UP616919115737","0","0","","0","",""
"8716","OR35040","UP3439600004977","0","0","","0","",""
"8716","OR35040","UP7640111502791","0","0","","0","",""
"8716","OR35050","UP88300105519","0","0","","1","",""
"8716","OR35052","UP3346470113541","0","0","","0","",""
"8716","OR35059","Up3349667000013","0","0","","0","",""
"8716","OR35063","UP117012160023","0","0","","0","",""
"8716","OR35068","UP3614270561634","0","0","","0","",""
"8716","OR35068","Up8411061757888","0","0","","0","",""
"8716","OR35074","UP3760022730794","0","0","","0","",""
"8716","OR35530","UP8411061824320","0","0","","0","",""
"8716","OR35532","PP632429550257","0","0","","0","",""
"8716","OR35532","PP8002135119093","0","0","","0","",""
"8716","OR35532","PP6291100136605","0","0","","0","",""
"8716","OR35532","up1111101155","0","0","","0","",""
"8716","OR35532","PP793675977905","0","0","","0","",""
"8716","OR35532","PP8016741072482","0","0","","0","",""
"8716","OR35532","PP055600","0","0","","0","",""
"8716","OR35532","PP016600","0","0","","0","",""
"8716","OR35532","PP888874005624","0","0","","0","",""
"8716","OR35532","PP03060A","0","0","","0","",""
"8716","OR35532","PP8411061782521","0","0","","0","",""
"8716","OR35997","UPT632429101152","0","0","","0","THANKS18",""
"8716","OR35997","UP7016669245938","0","0","","0","THANKS18",""
"8716","OR36011","UP088300193530","0","0","","1","Aroma10",""
"8716","OR37651","UP701666250074","0","0","","0","",""
"8716","OR37667","up1111101083","0","0","","0","Happy10",""
"8716","OR37667","up1111101082","0","0","","0","Happy10",""
"8716","OR37667","PP3508441106338","0","0","","0","Happy10",""
"8716","OR37667","up1111101081","0","0","","0","Happy10",""
"8716","OR37667","PP3508441104662","0","0","","0","Happy10",""
"8716","OR37667","PP3508441001169","0","0","","0","Happy10",""
"8716","OR37667","UP1111101014","0","0","","0","Happy10",""
"8716","OR37667","PP3508441106406","0","0","","0","Happy10",""
"8716","OR37675","UP91951","0","0","","0","",""
"8716","OR37682","UP3614271717030","0","0","","0","",""
"8716","OR37682","PP3614271990013","0","0","","0","",""
"8716","OR37684","UP3386460028394","0","0","","0","",""
"8716","OR37685","UP31655531908","0","0","","0","",""
"8716","OR37687","UP91938","0","0","","0","",""
"8716","OR37694","UP85805551094","0","0","","0","",""
"8716","OR37694","UP5901832064497","0","0","","0","",""
"8716","OR37694","UP7640111492108","0","0","","0","",""
"8716","OR37695","UP91951","0","0","","0","",""
"8716","OR37696","UP91951","0","0","","0","",""
"8716","OR37697","UP7016669245938","0","0","","0","",""
"8716","OR37699","UP701666314127","0","0","","0","",""
"8716","OR37708","UP701666360001","0","0","","0","",""
"8716","OR37708","UP701666317128","0","0","","0","",""
"8716","OR37708","UP91739","0","0","","0","",""
"8716","OR37710","up1111101083","0","0","","0","FirstAroma",""
"8716","OR37710","up1111101081","0","0","","0","FirstAroma",""
"8716","OR37724","UP3700591222030","0","0","","0","FirstAroma",""
"8716","OR38194","UP8004995630886","0","0","","1","","1"
"8716","OR38198","UP3700578521002","0","0","","0","",""
"8716","OR38203","UP3605533286555","0","0","","0","",""
"8716","OR38203","UP3432240008459","0","0","","0","",""
"8716","OR38203","UP3439600414011","0","0","","0","",""
"8716","OR38207","UP3605533286555","0","0","","0","",""
"8716","OR38207","UP3351500002702","0","0","","0","",""
"8716","OR38208","UP027131043317","0","0","","0","",""
"8716","OR38211","UP737052074740","0","0","","1","Happy10",""
"8716","OR38211","UP737052852034","0","0","","1","Happy10",""
"8716","OR38211","UP737052191324","0","0","","1","Happy10",""
"8716","OR38211","UP3346131400003","0","0","","1","Happy10",""
"8716","OR38216","UP3360377009363","0","0","","1","FirstAroma",""
"8716","OR38223","UP608940560358","0","0","","0","",""
"8716","OR38230","Up6085010044712","0","0","","0","",""
"8716","OR38460","Up3700578519009","0","0","","0","",""
"8716","OR38483","UP8435415018326","0","0","","0","",""
"8716","OR38484","up783320976023","0","0","","1","",""
"8716","OR38484","up1111101023","0","0","","1","",""
"8716","OR39182","UP940356617081","0","0","","1","FirstAroma",""
"8716","OR39184","1111101178","0","0","","0","FirstAroma",""
"8716","OR39184","up1111101081","0","0","","0","FirstAroma",""
"8716","OR40337","UP3508445606322","0","0","","0","Happy10",""
"8716","OR40337","UP3508441106321","0","0","","0","Happy10",""
"8716","OR40337","UP3508441001039","0","0","","0","Happy10",""
"8716","OR40337","UP3508441001091","0","0","","0","Happy10",""
"8716","OR40337","UP3508441001107","0","0","","0","Happy10",""
"8716","OR40338","UP91739","0","0","","0","",""
"8716","OR40339","UP6085010094663","0","0","","1","",""
"8716","OR40339","UP0841317000075","0","0","","1","",""
"8716","OR40342","UP701666317920","0","0","","0","",""
"8716","OR40342","UP701666317128","0","0","","0","",""
"8716","OR40346","UP701666261001","0","0","","0","",""
"8716","OR40361","UP7016669246096","0","0","","0","",""
"8716","OR40364","UP8011530040819","0","0","","0","FirstAroma",""
"8716","OR40367","up1111101168","0","0","","0","",""
"8716","OR40367","up1111101081","0","0","","0","",""
"8716","OR40367","PP888874002272","0","0","","0","",""
"8716","OR40371","UP6235109025782","0","0","","0","",""
"8716","OR40371","UP5906735232479","0","0","","0","",""
"8716","OR40371","UP5906735232592","0","0","","0","",""
"8716","OR40371","Up5906735232493","0","0","","0","",""
"8716","OR40373","UP8005610481005","0","0","","1","FirstAroma",""
"8716","OR40386","UP3614271992475","0","0","","1","",""
"8716","OR40391","UP8011530040819","0","0","","1","FirstAroma",""
"8716","OR40400","UP701666312925","0","0","","0","",""
"8716","OR40721","UP3508445606322","0","0","","0","Happy10",""
"8716","OR40721","UPT3508445606438","0","0","","0","Happy10",""
"8716","OR40724","UP7016669246096","0","0","","0","",""
"8716","OR40738","Up3605522035249","0","0","","0","",""
"8716","OR40740","PP3508441104662","0","0","","0","",""
"8716","OR40740","PP3508441106437","0","0","","0","",""
"8716","OR40742","UP3386460088022","0","0","","0","",""
"8716","OR40742","UP719346034425","0","0","","0","",""
"8716","OR41020","PP840797116504","0","0","","0","",""
"8716","OR41020","UP8011530040819","0","0","","0","",""
"8716","OR41023","P6293708008612","0","0","","0","",""
"8716","OR41024","UP3508445606322","0","0","","1","FirstAroma",""
"8716","OR41026","Up3348900662636","0","0","","1","",""
"8716","OR41028","UP701666311973","0","0","","0","FirstAroma",""
"8716","OR41038","PP8435137749669","0","0","","0","",""
"8716","OR41038","UP1111101176","0","0","","0","",""
"8716","OR41038","p783320976024","0","0","","0","",""
"8716","OR41038","PP3700578523006","0","0","","0","",""
"8716","OR41038","up1111101096","0","0","","0","",""
"8716","OR41038","PP840797116443","0","0","","0","",""
"8716","OR41039","UP3508445606339","0","0","","0","",""
"8716","OR41042","UP31655531908","0","0","","1","",""
"8716","OR41042","UP3346470133532","0","0","","1","",""
"8716","OR41818","Up3605970625245","0","0","","1","FirstAroma",""
"8716","OR41823","UP057800974666","0","0","","1","FirstAroma",""
"8716","OR41828","UP716393002032","0","0","","1","FirstAroma",""
"8716","OR43217","UP7640111500902","0","0","","0","SAVEMax",""
"8716","OR43217","Up3660463011424","0","0","","0","SAVEMax",""
"8716","OR43219","UP3508441001114","0","0","","0","SAVEMax",""
"8716","OR43243","PP3700578507013","0","0","","0","FirstAroma",""
"8716","OR43243","up1111101081","0","0","","0","FirstAroma",""
"8716","OR43273","UP890766243007","0","0","","0","FirstAroma",""
"8716","OR43276","UP3508440505132","0","0","","0","SAVEMax",""
"8716","OR43276","UP737052413174","0","0","","0","SAVEMax",""
"8716","OR43280","up5060103310029","0","0","","0","",""
"8716","OR43283","UP3386460088022","0","0","","1","FirstAroma",""
"8716","OR43283","UP3386460032704","0","0","","1","FirstAroma",""
"8716","OR43287","UP3454960022843","0","0","","0","",""
"8716","OR43305","UP3605971325281","0","0","","1","",""
"8716","OR43315","up5060103310029","0","0","","1","FirstAroma",""
"8716","OR43334","UP840797116443","0","0","","0","FirstAroma",""
"8716","OR43334","PP8411061548943","0","0","","0","FirstAroma",""
"8716","OR43338","up1111101083","0","0","","0","",""
"8716","OR43341","up1111101097","0","0","","0","",""
"8716","OR43818","UP3700578520623","0","0","","0","SAVEMax",""
"8716","OR43823","PP3274870699733","0","0","","0","",""
"8716","OR43826","UP701666311911","0","0","","0","",""
"8716","OR43826","Up701666260028","0","0","","0","",""
"8716","OR43842","PP117012160023","0","0","","0","",""
"8716","OR43843","up1111101096","0","0","","0","",""
"8716","OR43844","UP022548289716","0","0","","1","",""
"8716","OR43854","Up6085010044712","0","0","","0","SAVEMax",""
"8716","OR43854","UP3661163904016","0","0","","0","SAVEMax",""
"8716","OR43854","UP3760064740973","0","0","","0","SAVEMax",""
"8716","OR43854","UP3614221261385","0","0","","0","SAVEMax",""
"8716","OR43854","UP086004194679","0","0","","0","SAVEMax",""
"8716","OR43862","UP701666315926","0","0","","0","",""
"8716","OR43872","PP5060103310395","0","0","","0","",""
"8716","OR43872","PP8016741092480","0","0","","0","",""
"8716","OR43872","PP3700578520104","0","0","","0","",""
"8716","OR43876","UP3760265191086","0","0","","0","",""
"8716","OR43879","UP701666312055","0","0","","0","",""
"8716","OR43880","UP3508440505125","0","0","","0","SAVEMax",""
"8716","OR43880","PP3700578520487","0","0","","0","SAVEMax",""
"8716","OR43892","UP3348900425309","0","0","","1","FirstAroma",""
"8716","OR43897","UP3508441106420","0","0","","0","SAVEMax",""
"8716","OR43900","UP701666317920","0","0","","0","",""
"8716","OR43910","UP3423470890020","0","0","","0","",""
"8716","OR43910","UP8011003995967","0","0","","0","",""
"8716","OR43936","UP3760265191086","0","0","","0","",""
"8716","OR43937","UP5901832067122","0","0","","0","",""
"8716","OR43937","UP5901832067139","0","0","","0","",""
"8716","OR43938","up1111101105","0","0","","1","",""
"8716","OR44584","UP8018365500037","0","0","","0","FirstAroma",""
"8716","OR44593","P888874005334","0","0","","1","FirstAroma",""
"8716","OR44593","PP3700578518019","0","0","","1","FirstAroma",""
"8716","OR46192","UP5906735231328","0","0","","1","FirstAroma",""
"8716","OR46202","UP3614270659706","0","0","","1","SAVEMax",""
"8716","OR46202","UP8011003995967","0","0","","1","SAVEMax",""
"8716","OR46202","UP3386460028394","0","0","","1","SAVEMax",""
"8716","OR46211","Up6085010044712","0","0","","0","FirstAroma",""
"8716","OR46221","UP840732105761","0","0","","1","",""
"8716","OR46225","up5060103310029","0","0","","0","FirstAroma",""
"8716","OR46233","UP6085010094663","0","0","","0","",""
"8716","OR46233","UP7640111500902","0","0","","0","",""
"8716","OR46238","UP3700578521248","0","0","","0","",""
"8716","OR46238","up5060103310029","0","0","","0","",""
"8716","OR46238","PP3700358123594","0","0","","0","",""
"8716","OR46240","PP117012160023","0","0","","0","FirstAroma",""
"8716","OR46360","UP819029019043","0","0","","1","FirstAroma",""
"8716","OR46364","up783320976102","0","0","","0","FirstAroma",""
"8716","OR46374","UP3700578522009","0","0","","1","PDM35",""
"8716","OR46376","UP3700578524003","0","0","","0","PDM35",""
"8716","OR46733","UP819029018435","0","0","","1","FirstAroma",""
"8716","OR46737","UP3508441001114","0","0","","0","SAVEMax",""
"8716","OR46741","UPT632429101152","0","0","","0","",""
"8716","OR46757","UP3508441001008","0","0","","0","",""
"8716","OR46761","PP0857956003131","0","0","","0","",""
"8716","OR46761","P3760260457019","0","0","","0","",""
"8716","OR46773","up783320976102","0","0","","0","",""
"8716","OR46773","up1111101083","0","0","","0","",""
"8716","OR46773","up1111101109","0","0","","0","",""
"8716","OR46773","PP8435137749669","0","0","","0","",""
"8716","OR46779","UP3386460074797","0","0","","1","FirstAroma",""
"8716","OR46779","UP3386460032704","0","0","","1","FirstAroma",""
"8716","OR46780","P3760260456869","0","0","","0","",""
"8716","OR46780","PP117012160023","0","0","","0","",""
"8716","OR46780","PP8016741652431","0","0","","0","",""
"8716","OR46780","up1111101090","0","0","","0","",""
"8716","OR46782","PP3700578520104","0","0","","0","",""
"8716","OR46782","PP3700578520074","0","0","","0","",""
"8716","OR46785","PP701666261025","0","0","","0","",""
"8716","OR46785","PP701666311911","0","0","","0","",""
"8716","OR46786","P3700578524003","0","0","","1","PDM35",""
"8716","OR46786","UP4080705818","0","0","","1","PDM35",""
"8716","OR46795","UP8028713570063","0","0","","0","FirstAroma",""
"8716","OR46796","UP085805120900","0","0","","1","FirstAroma",""
"8716","OR46804","PP3700578522009","0","0","","0","PDM35",""
"8716","OR46804","P701666264002","0","0","","0","PDM35",""
"8716","OR46812","UP885141628456","0","0","","0","",""
"8716","OR46819","UP3700591222009","0","0","","0","SAVEMax",""
"8716","OR46819","UP3660463022291","0","0","","0","SAVEMax",""
"8716","OR47607","UP3508441104617","0","0","","0","",""
"8716","OR47607","UP871854251814","0","0","","0","",""
"8716","OR47607","UP3508441104662","0","0","","0","",""
"8716","OR47607","UP3508441104600","0","0","","0","",""
"8716","OR49105","UP768614117902","0","0","","0","",""
"8716","OR49105","UP737052074313","0","0","","0","",""
"8716","OR49105","UP701666312123","0","0","","0","",""
"8716","OR49105","UP3346470113602","0","0","","0","",""
"8716","OR49105","UP701666311133","0","0","","0","",""
"8716","OR49105","Up3770000002775","0","0","","0","",""
"8716","OR49105","Up3439600010626","0","0","","0","",""
"8716","OR49114","UP3508441001169","0","0","","0","",""
"8716","OR49309","UP3348901127547","0","0","","0","",""
"8716","OR49309","UP3346130490807","0","0","","0","",""
"8716","OR49316","UP3614221234969","0","0","","0","",""
"8716","OR49316","UP85805516468","0","0","","0","",""
"8716","OR49316","UP085805268848","0","0","","0","",""
"8716","OR49316","up5060103310029","0","0","","0","",""
"8716","OR49323","UP8011003995493","0","0","","0","",""
"8716","OR49323","UP8016741072482","0","0","","0","",""
"8716","OR49323","UP3145891165708","0","0","","0","",""
"8716","OR49323","UP632429103286","0","0","","0","",""
"8716","OR49338","UP737052892412","0","0","","1","FirstAroma",""
"8716","OR49339","UP3508441001046","0","0","","0","",""
"8716","OR49361","PP701666263005","0","0","","0","",""
"8716","OR49361","up1111101110","0","0","","0","",""
"8716","OR49361","UP3770000002669","0","0","","0","",""
"8716","OR49361","UP3760022730886","0","0","","0","",""
"8716","OR49361","UP537079382413932","0","0","","0","",""
"8716","OR49361","UP701666231028","0","0","","0","",""
"8716","OR49361","UP3770000002843","0","0","","0","",""
"8716","OR49361","Up6085010044712","0","0","","0","",""
"8716","OR49361","UP3423476880605","0","0","","0","",""
